CUSTOMER_ID,STORE_NUMBER,ORDER_ID,ORDER_CHANNEL_NAME,ORDER_SUBCHANNEL_NAME,ORDER_OCCASION_NAME,CUSTOMER_TYPE,item1,item2,item3,RECOMMENDATION 1,RECOMMENDATION 2,RECOMMENDATION 3
291986419,1249,9652773670,Digital,WWT,ToGo,Registered,6 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings,Regular Buffalo Fries,10 pc Grilled Wings Combo,Ranch Dip - Large
682069989,4391,4840459795,Digital,WWT,ToGo,Registered,10 pc Spicy Wings,7 pc Crispy Strips,Large Buffalo Fries,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings
557641370,2156,4504947430,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,Ranch Dip - Regular,8 pc Grilled Wings Combo,10 pc Spicy Wings,Fried Corn - Regular,Ranch Dip - Large
38672775,1913,7588686121,Digital,WWT,ToGo,Guest,5 pc Crispy Strips Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
24124119,822,4804648767,Digital,WWT,ToGo,Registered,10 pc Spicy Wings Combo,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Fried Corn - Regular
604425244,4391,9635883148,Digital,WWT,Delivery,Guest,Carrot Sticks,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
210925501,400,345701565,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,20pc Spicy Feast Deal,Voodoo Fries - Large,Ranch Dip - Large,10 pc Spicy Wings,Regular Buffalo Fries
960007282,1161,2735628080,Digital,WWT,ToGo,Guest,20 Oz Soda,Ranch Dip - Regular,20 pc Grilled Wings,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
786655671,4391,933812866,Digital,WWT,ToGo,Registered,10 pc Spicy Wings Combo,6 pc Strips Meal for 2,Fried Corn - Regular,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
628926889,4065,8226771121,Digital,WWT,ToGo,Registered,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Regular,10 pc Spicy Wings,Ranch Dip - Large,Fried Corn - Regular
131084573,4915,6573347725,Digital,WWT,ToGo,Guest,Fried Corn - Large,Chicken Sub Combo,2 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
601048801,3989,1521389865,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,Ranch Dip - Regular,10 pc Grilled Wings,10 pc Spicy Wings,Ranch Dip - Large,Fried Corn - Regular
388942554,4915,6565660501,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,2 pc Crispy Strips,15 pc Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
636666470,3989,5849629760,Digital,WWT,ToGo,Registered,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Regular,10 pc Spicy Wings,Ranch Dip - Large,Fried Corn - Regular
438145746,3302,3231333615,Digital,WWT,ToGo,Registered,2 pc Crispy Strips,6 pc Mixed Wings Combo,Fried Corn - Regular,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
690429788,4094,210941796,Digital,WWT,ToGo,Registered,10 pc Spicy Wings,10 pc Mixed Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings,Blue Cheese Dip - Regular
711114047,1390,989955882,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,Chicken Sub,10 pc Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
14317935,2517,9784043091,Digital,WWT,ToGo,Registered,Large Buffalo Fries,Large Veggie Sticks Spicy,Blue Cheese Dip - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
533871373,430,330744085,Digital,WWT,ToGo,Guest,15 pc Grilled Wings,Regular Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Regular,10 pc Spicy Wings,Large Buffalo Fries
199559621,4094,9852581132,Digital,WWT,ToGo,Registered,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo,Chicken Sub,Ranch Dip - Regular,6 pc Grilled Wings Combo,Regular Buffalo Fries
934035857,1754,9099645099,Digital,WWT,ToGo,Registered,2 pc Crispy Strips,32 Oz Soda,10 pc Spicy Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
784240669,1390,7066723240,Digital,WWT,ToGo,Registered,Chicken Sub Combo,Chicken Sub,25 pc Game Day Pack,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
674694786,1390,5594519086,Digital,WWT,Delivery,Guest,Large Buffalo Fries,15 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large
594035041,1419,4585144849,Digital,WWT,ToGo,Guest,6 pc Mixed Wings Combo,Regular Buffalo Fries,Ranch Dip - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
205613275,400,1204068454,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,10 pc Spicy Wings Combo,Fried Corn - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Large
271259619,2156,6381949545,Digital,WWT,ToGo,Registered,Chicken Sub,6 pc Grilled Wings Combo,8 pc Spicy Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,Regular Buffalo Fries
23605398,801,5419425706,Digital,WWT,ToGo,Guest,Add 5 Spicy Wings,10 pc Spicy Wings,Regular Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
933761219,1390,9459593044,Digital,WWT,ToGo,Guest,Fried Corn - Large,Voodoo Fries - Large,Ranch Dip - Large,20pc Spicy Feast Deal,Ranch Dip - Regular,Large Buffalo Fries
504956560,1247,7778977823,Digital,WWT,ToGo,Registered,Add 5 Spicy Wings,Large Buffalo Fries,15 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
539407307,266,9684498357,Digital,WWT,ToGo,Registered,Ranch Dip - Large,Cheese Fries - Large,15 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
777782904,2513,9811510074,Digital,WWT,ToGo,Registered,6 pc Spicy Wings Combo,10 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo,Ranch Dip - Large
594970770,2513,6082031819,Digital,WWT,Delivery,Guest,4 pc Crispy Strips,Cheese Fries - Large,20 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
367538574,820,8887895925,Digital,WWT,ToGo,Guest,Regular Buffalo Fries,100 pc Mixed Wings,50 pc Mixed Wings,Ranch Dip - Large,Large Buffalo Fries,10 pc Spicy Wings
871695150,4391,6450373778,Digital,WWT,ToGo,Guest,10 pc Spicy Wings,Ranch Dip - Regular,10 pc Spicy Wings Combo,Regular Buffalo Fries,10 pc Grilled Wings Combo,Ranch Dip - Large
364858673,3302,6419006933,Digital,WWT,ToGo,Guest,Large Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Large
146287759,1731,2699835774,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,Chicken Sub,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large,Large Buffalo Fries
375539392,2517,1369707677,Digital,WWT,Delivery,Guest,Regular Buffalo Fries,Fried Corn - Regular,Ranch Dip - Regular,20pc Spicy Feast Deal,Ranch Dip - Large,Large Buffalo Fries
132047753,1161,1532663577,Digital,WWT,Delivery,Guest,Large Buffalo Fries,Regular Buffalo Fries,Ranch Dip - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
390619846,1161,9069039966,Digital,WWT,Delivery,Guest,6 pc Grilled Wings Combo,Add 5 Grilled Wings,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Large
815481224,2315,2242828550,Digital,WWT,ToGo,Registered,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
680623681,2315,7987626765,Digital,WWT,ToGo,Guest,Add 5 Spicy Wings,Ranch Dip - Regular,10 pc Grilled Wings Combo,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
512708202,4595,4781334962,Digital,WWT,ToGo,Registered,2 pc Crispy Strips,Regular Buffalo Fries,Ranch Dip - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
840902409,1249,3315199250,Digital,WWT,ToGo,Registered,4 pc Crispy Strips,Ranch Dip - Regular,10 pc Spicy Wings,Regular Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Large
921098580,1161,8148014460,Digital,WWT,Delivery,Registered,Ranch Dip - Regular,15 pc Grilled Wings,15 pc Spicy Wings,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large
620182438,1249,4713753427,Digital,WWT,ToGo,Guest,10 pc Spicy Wings,Ranch Dip - Regular,Legendary Feast Bundle,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
161201112,3989,1975968642,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,75 pc Family Mixed Wings,15 pc Grilled Wings,Regular Buffalo Fries,Ranch Dip - Large,10 pc Spicy Wings
77560855,1247,2552588928,Digital,WWT,ToGo,Registered,Large Veggie Sticks,Ranch Dip - Regular,20 Oz Soda,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
30092310,4970,4603054513,Digital,WWT,ToGo,Registered,20 Oz Soda,24 pc Family Grilled Wings,Add 5 Grilled Wings,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries
554453055,2517,938297015,Digital,WWT,ToGo,Guest,Cheese Fries - Regular,Chicken Sub,20 pc Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
236035906,1249,4321092455,Digital,WWT,ToGo,Registered,20 pc Mixed Wings,20 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large,20pc Spicy Feast Deal
302382256,1731,3962842818,Digital,WWT,ToGo,Guest,Large Buffalo Fries,10 pc Spicy Wings,Chicken Sub,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
291452912,1913,867995303,Digital,WWT,ToGo,Guest,10 pc Spicy Wings Combo,Triple Chocolate Cake,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Large
375911020,430,368402530,Digital,WWT,ToGo,Guest,Cheese Fries - Regular,Blue Cheese Dip - Regular,10 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Spicy Wings,Regular Buffalo Fries
444476360,4541,303427061,Digital,WWT,ToGo,Guest,7 pc Crispy Strips,Chicken Sub,4 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
152480560,2734,8081100487,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,15 pc Grilled Wings,Ranch Dip - Regular,10 pc Spicy Wings,Ranch Dip - Large,Large Buffalo Fries
227373923,266,2548451770,Digital,WWT,ToGo,Guest,Veggie Sticks Spicy,8 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Large
747201425,4750,6349086403,Digital,WWT,ToGo,Registered,Fried Corn - Large,Ranch Dip - Regular,Large Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large,Regular Buffalo Fries
761607768,400,645444357,Digital,WWT,ToGo,Registered,Ranch Dip - Large,20pc Spicy Feast Deal,32 Oz Soda,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
842733449,4915,6396952241,Digital,WWT,ToGo,Registered,20pc Spicy Feast Deal,Chicken Sub,Large Buffalo Fries,Ranch Dip - Regular,Regular Buffalo Fries,2 pc Crispy Strips
816535303,4094,9575117054,Digital,WWT,ToGo,Registered,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Dipping Sauce,Ranch Dip - Regular,10 pc Grilled Wings Combo,Fried Corn - Regular
411529953,430,9417949779,Digital,WWT,ToGo,Guest,Fried Corn - Regular,Regular Buffalo Fries,30 pc Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
319084152,1905,3969421881,Digital,WWT,ToGo,Guest,Flavor Platter,10 pc Spicy Wings,Regular Buffalo Fries,Ranch Dip - Regular,10 pc Grilled Wings,Large Buffalo Fries
370930081,4595,5473578293,Digital,WWT,ToGo,Guest,20 Oz Soda,10 pc Mixed Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,Blue Cheese Dip - Regular
471563344,3989,4270040680,Digital,WWT,ToGo,Guest,6 pc Spicy Wings Combo,6 pc Grilled Wings Combo,Veggie Sticks Spicy,Ranch Dip - Regular,10 pc Grilled Wings Combo,Fried Corn - Regular
985880410,4094,1728267841,Digital,WWT,Delivery,Guest,Regular Buffalo Fries,2 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Ranch Dip - Large,Fried Corn - Regular
554381193,4750,7840836849,Digital,WWT,ToGo,Registered,Dipping Sauce,Chicken Sub Combo,2 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
954735225,4094,6485585475,Digital,WWT,ToGo,Registered,15 pc Grilled Wings,Regular Buffalo Fries,Fried Corn - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
282899451,949,2388027509,Digital,WWT,Delivery,Guest,8 pc Spicy Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,Fried Corn - Regular,Ranch Dip - Large
165031272,4541,6150693082,Digital,WWT,ToGo,Guest,8 pc Grilled Wings Combo,Triple Chocolate Cake,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
400119647,2513,7272353063,Digital,WWT,ToGo,Registered,Add 5 Spicy Wings,20pc Spicy Feast Deal,Blue Cheese Dip - Regular,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
145533966,4750,2830756398,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,20 pc Mixed Wings,Large Buffalo Fries,Regular Buffalo Fries,Ranch Dip - Large,20pc Spicy Feast Deal
369865551,3989,7058100246,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,Fried Corn - Regular,Large Buffalo Fries,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
829177060,1731,2947375396,Digital,WWT,Delivery,Guest,Dipping Sauce,10 pc Spicy Wings Combo,10 pc Grilled Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,Regular Buffalo Fries
840283816,4915,5717084269,Digital,WWT,ToGo,Guest,6 pc Grilled Wings Combo,10 pc Mixed Wings Combo,10 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Fried Corn - Regular
946523371,4915,10304715,Digital,WWT,ToGo,Registered,Ranch Dip - Large,Chicken Sub Combo,32 Oz Soda,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries
822161531,2513,9542471282,Digital,WWT,ToGo,Registered,20 pc Mixed Wings,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Regular,Large Buffalo Fries,10 pc Spicy Wings
702350079,857,5200412964,Digital,WWT,ToGo,Guest,24 pc Family Grilled Wings,4 pc Crispy Strips,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings
948225412,4541,6806712765,Digital,WWT,ToGo,Registered,Ranch Dip - Large,Fried Corn - Regular,4 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
395172543,2513,5621871691,Digital,WWT,Delivery,Guest,Regular Buffalo Fries,15 pc Spicy Wings,Large Buffalo Fries,Ranch Dip - Regular,10 pc Spicy Wings,32 Oz Soda
493000944,1913,4969171459,Digital,WWT,ToGo,Guest,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo,Veggie Sticks Spicy,Ranch Dip - Regular,6 pc Grilled Wings Combo,Fried Corn - Regular
258115080,3302,205348647,Digital,WWT,ToGo,Registered,Large Buffalo Fries,6 pc Strips Meal for 2,Chicken Sub,Ranch Dip - Regular,20pc Spicy Feast Deal,32 Oz Soda
76205072,857,5949595841,Digital,WWT,ToGo,Registered,6 pc Grilled Wings Combo,Ranch Dip - Regular,Chicken Sub Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
985398096,3302,3134908072,Digital,WWT,ToGo,Registered,15 pc Spicy Wings,20 pc Grilled Wings,Cheese Fries - Large,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings
528421418,400,2245282830,Digital,WWT,ToGo,Registered,Add 5 Grilled Wings,2 pc Crispy Strips,20pc Spicy Feast Deal,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
534055810,2249,8411432964,Digital,WWT,ToGo,Guest,10 pc Grilled Wings,Fried Corn - Regular,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
207475094,4915,2212713985,Digital,WWT,ToGo,Registered,Large Buffalo Fries,20 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large,20pc Spicy Feast Deal
865300303,4915,1825900796,Digital,WWT,ToGo,Guest,Flavor Platter,Dipping Sauce,2 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
448180164,1161,7056147825,Digital,WWT,Delivery,Registered,100 pc Family Spicy Wings,Cheese Dip - Large,50 pc Family Spicy Wings,Ranch Dip - Large,Large Buffalo Fries,20pc Spicy Feast Deal
133986702,1765,3865155854,Digital,WWT,ToGo,Guest,15 pc Grilled Wings,Voodoo Fries - Regular,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large
618529034,4541,2809974464,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,7 pc Crispy Strips,Ranch Dip - Regular,10 pc Spicy Wings,Large Buffalo Fries,Ranch Dip - Large
235649333,1249,6822048317,Digital,WWT,ToGo,Registered,10 pc Spicy Wings,Regular Buffalo Fries,Ranch Dip - Regular,10 pc Grilled Wings,Ranch Dip - Large,Large Buffalo Fries
286692102,1754,7086279196,Digital,WWT,ToGo,Guest,8 pc Spicy Wings Combo,15 pc Grilled Wings,Blue Cheese Dip - Regular,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
501704747,4970,1080901131,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,10 pc Spicy Wings,2 pc Crispy Strips,Regular Buffalo Fries,10 pc Grilled Wings Combo,Ranch Dip - Large
315918033,1161,1268364080,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,Regular Buffalo Fries,2 pc Crispy Strips,20pc Spicy Feast Deal,Ranch Dip - Large,Fried Corn - Regular
186831072,4094,1080281570,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,Large Buffalo Fries,30 pc Grilled Wings,Ranch Dip - Regular,10 pc Spicy Wings,Fried Corn - Regular
139622147,4094,2136740251,Digital,WWT,ToGo,Guest,8 pc Spicy Wings Combo,Ranch Dip - Regular,20 Oz Soda,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
422896212,2786,6856514956,Digital,WWT,ToGo,Registered,Add 5 Grilled Wings,Ranch Dip - Regular,10 pc Mixed Wings,Regular Buffalo Fries,10 pc Grilled Wings Combo,Blue Cheese Dip - Regular
613641739,4094,2178455352,Digital,WWT,ToGo,Guest,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,8 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Fried Corn - Regular
238232271,4065,2662017729,Digital,WWT,ToGo,Registered,20pc Spicy Feast Deal,8 pc Grilled Wings Combo,Fried Corn - Large,Ranch Dip - Regular,10 pc Grilled Wings Combo,Large Buffalo Fries
153963067,1390,8746830457,Digital,WWT,ToGo,Guest,30 pc Family Grilled Wings,Chicken Sub,Regular Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
457144511,1249,5707522838,Digital,WWT,ToGo,Guest,Regular Buffalo Fries,Fried Corn - Regular,Ranch Dip - Regular,20pc Spicy Feast Deal,Ranch Dip - Large,Large Buffalo Fries
946799321,1161,4840008190,Digital,WWT,Delivery,Registered,10 pc Grilled Wings Combo,Honey Mustard Dip - Regular,Veggie Sticks,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
632698702,1905,7698022159,Digital,WWT,ToGo,Registered,10 pc Grilled Wings Combo,Ranch Dip - Regular,Chicken Sub,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
1775113,949,6036140536,Digital,WWT,Delivery,Registered,4 pc Crispy Strips,10 pc Mixed Wings Combo,10 pc Spicy Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
751750796,2513,5379223168,Digital,WWT,ToGo,Registered,25 pc Game Day Pack,Chicken Sub,2 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
805242993,1070,7084612458,Digital,WWT,ToGo,Registered,Blue Cheese Dip - Regular,Large Buffalo Fries,32 Oz Soda,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries
178137780,4915,5799185747,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,Large Buffalo Fries,10 pc Grilled Wings,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
574635072,4094,1075535733,Digital,WWT,ToGo,Registered,20 pc Grilled Wings,20pc Spicy Feast Deal,Veggie Sticks,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
195677449,857,8615293667,Digital,WWT,ToGo,Guest,10 pc Spicy Wings,Ranch Dip - Regular,Veggie Sticks Spicy,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
539777591,4094,1545723882,Digital,WWT,ToGo,Registered,6 pc Grilled Wings Combo,Add 5 Grilled Wings,15 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
495386739,949,2249743423,Digital,WWT,ToGo,Registered,Fried Corn - Regular,Add 5 Spicy Wings,Veggie Sticks Spicy,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
756507070,1731,8079647515,Digital,WWT,ToGo,Registered,Large Buffalo Fries,50 pc Grilled Wings,Ranch Dip - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
238999423,2513,9894137829,Digital,WWT,ToGo,Registered,Ranch Dip - Large,15 pc Spicy Wings,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
877256472,4391,975026770,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,10 pc Grilled Wings Combo,Chicken Sub Combo,2 pc Crispy Strips,Regular Buffalo Fries,Dipping Sauce
162075107,4094,865567508,Digital,WWT,ToGo,Registered,10 pc Spicy Wings Combo,Veggie Sticks Spicy,7 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
341197609,2513,9413963808,Digital,WWT,ToGo,Registered,Veggie Sticks Spicy,Ranch Dip - Regular,15 pc Grilled Wings,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
604969268,2786,4438125056,Digital,WWT,ToGo,Guest,10 pc Grilled Wings Combo,Fried Corn - Regular,Add 5 Spicy Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
459476791,4595,7798663791,Digital,WWT,ToGo,Registered,15 pc Grilled Wings,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Regular,10 pc Spicy Wings,Large Buffalo Fries
645398112,1249,5523082689,Digital,WWT,ToGo,Registered,Flavor Platter,Regular Buffalo Fries,7 pc Crispy Strips,Ranch Dip - Regular,10 pc Spicy Wings,Large Buffalo Fries
329674061,1249,4719128119,Digital,WWT,ToGo,Registered,2 pc Crispy Strips,10 pc Grilled Wings Combo,Fried Corn - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
293594508,2513,3919270379,Digital,WWT,Delivery,Registered,Chicken Sub Combo,6 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
271002769,1249,6887117000,Digital,WWT,ToGo,Registered,Fried Corn - Regular,6 pc Spicy Wings Combo,Dipping Sauce,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
330188707,2513,9168479007,Digital,WWT,ToGo,Registered,6 pc Grilled Wings Combo,Ranch Dip - Regular,8 pc Spicy Wings Combo,8 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
703660536,266,7702240576,Digital,WWT,ToGo,Guest,30 pc Family Grilled Wings,2 pc Crispy Strips,Add 5 Spicy Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
321094118,1419,9174727995,Digital,WWT,Delivery,Registered,10 pc Mixed Wings Combo,Veggie Sticks Spicy,2 pc Crispy Strips,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
549548713,1070,4210496609,Digital,WWT,ToGo,Registered,Large Veggie Sticks Spicy,Ranch Dip - Large,10 pc Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
491059966,2315,2084757272,Digital,WWT,ToGo,Registered,Fried Corn - Regular,2 pc Crispy Strips,24 pc Family Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
50359042,2315,3054122522,Digital,WWT,ToGo,Registered,2 pc Crispy Strips,8 pc Crispy Strips Combo,8 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
268790141,2517,3731883966,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,Fried Corn - Regular,20pc Spicy Feast Deal,Ranch Dip - Regular,10 pc Spicy Wings,20 Oz Soda
37237275,1913,3532778112,Digital,WWT,ToGo,Registered,Fried Corn - Regular,Regular Buffalo Fries,Chicken Sub,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
165788543,4915,7000527344,Digital,WWT,ToGo,Registered,10 pc Mixed Wings,Large Buffalo Fries,15 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings
80786157,1754,3031946103,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,20 Oz Soda,10 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
618221104,4595,2085578287,Digital,WWT,ToGo,Registered,Large Fruit Punch,Regular Buffalo Fries,6 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
657101543,857,1454505686,Digital,WWT,ToGo,Registered,6 pc Grilled Wings Combo,5 pc Crispy Strips Combo,10 pc Grilled Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,Fried Corn - Regular
87471971,3989,6882754725,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,20 pc Grilled Wings,Large Buffalo Fries,Regular Buffalo Fries,Ranch Dip - Large,20pc Spicy Feast Deal
